source: ,"Table 32-10-0358-01  Area, production and farm value of potatoes",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,"Area, production and farm value of potatoes",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1966,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,619,,,,0
1966,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,2.5,,,,2
1966,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,1548,,,,0
1966,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,25400,,,,0
1966,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,153.8,,,,1
1966,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,3907,,,,0
1966,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,2.45,,,,2
1966,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,9572,,,,0
1966,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,10500,,,,0
1966,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,201.8,,,,1
1966,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2119,,,,0
1966,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,3,,,,2
1966,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,6357,,,,0
1967,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,303700,,,,0
1967,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,153.9,,,,1
1967,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,46729,,,,0
1967,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,1.86,,,,2
1967,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,80451,,,,0
1967,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,51000,,,,0
1967,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,188.4,,,,1
1967,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,9607,,,,0
1967,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,1.37,,,,2
1967,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,11126,,,,0
1967,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,4900,,,,0
1967,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,138.6,,,,1
1967,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,679,,,,0
1967,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,1.85,,,,2
1967,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,1256,,,,0
1967,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,62000,,,,0
1967,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,203,,,,1
1967,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,12585,,,,0
1967,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.31,,,,2
1967,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,13953,,,,0
1967,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,71000,,,,0
1967,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,111.8,,,,1
1967,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,7938,,,,0
1967,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,2.05,,,,2
1967,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,16273,,,,0
1967,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,48000,,,,0
1967,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,153,,,,1
1967,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,7344,,,,0
1967,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,1.95,,,,2
1967,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,14321,,,,0
1967,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,26500,,,,0
1967,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,109.4,,,,1
1967,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,2900,,,,0
1967,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,1.94,,,,2
1967,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,5626,,,,0
1967,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,8000,,,,0
1967,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,72,,,,1
1967,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,576,,,,0
1967,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,3.24,,,,2
1967,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,1866,,,,0
1967,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,22400,,,,0
1967,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,142.9,,,,1
1967,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,3200,,,,0
1967,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,3.05,,,,2
1967,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,9760,,,,0
1967,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,9900,,,,0
1967,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,191.9,,,,1
1967,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1900,,,,0
1967,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,3.3,,,,2
1967,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,6270,,,,0
1968,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,303200,,,,0
1968,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,174.4,,,,1
1968,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,52871,,,,0
1968,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,1.67,,,,2
1968,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,82011,,,,0
1968,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,53000,,,,0
1968,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,208.8,,,,1
1968,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,11066,,,,0
1968,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,1.15,,,,2
1968,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,10538,,,,0
1968,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,5000,,,,0
1968,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,120,,,,1
1968,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,600,,,,0
1968,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,1.7,,,,2
1968,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,1020,,,,0
1968,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,61000,,,,0
1968,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,226,,,,1
1968,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,13785,,,,0
1968,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.05,,,,2
1968,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,12656,,,,0
1968,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,70000,,,,0
1968,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,138.8,,,,1
1968,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,9716,,,,0
1968,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,1.98,,,,2
1968,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,19238,,,,0
1968,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,45000,,,,0
1968,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,191.2,,,,1
1968,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,8604,,,,0
1968,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,1.95,,,,2
1968,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,16778,,,,0
1968,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,26500,,,,0
1968,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,113.2,,,,1
1968,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,3000,,,,0
1968,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,1.86,,,,2
1968,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,5580,,,,0
1968,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,7500,,,,0
1968,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,93.3,,,,1
1968,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,700,,,,0
1968,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,2.5,,,,2
1968,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,1750,,,,0
1968,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,24400,,,,0
1968,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,135.2,,,,1
1968,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,3300,,,,0
1968,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,2.4,,,,2
1968,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,7920,,,,0
1968,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,10800,,,,0
1968,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,194.4,,,,1
1968,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2100,,,,0
1968,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,3.11,,,,2
1968,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,6531,,,,0
1969,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,305200,,,,0
1969,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,169.9,,,,1
1969,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,51843,,,,0
1969,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,2.28,,,,2
1969,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,110473,,,,0
1969,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,50000,,,,0
1969,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,214.2,,,,1
1969,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,10710,,,,0
1969,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,2.01,,,,2
1969,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,18547,,,,0
1969,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,4300,,,,0
1969,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,157,,,,1
1969,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,675,,,,0
1969,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,2.4,,,,2
1969,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,1620,,,,0
1969,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,64000,,,,0
1969,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,206.3,,,,1
1969,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,13206,,,,0
1969,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.95,,,,2
1969,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,21853,,,,0
1969,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,68000,,,,0
1969,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,113.2,,,,1
1969,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,7698,,,,0
1969,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,2.05,,,,2
1969,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,15781,,,,0
1969,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,45500,,,,0
1969,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,187.5,,,,1
1969,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,8531,,,,0
1969,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,3,,,,2
1969,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,25593,,,,0
1969,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,29000,,,,0
1969,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,131,,,,1
1969,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,3800,,,,0
1969,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,1.92,,,,2
1969,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,7296,,,,0
1969,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,7200,,,,0
1969,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,79.6,,,,1
1969,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,573,,,,0
1969,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,2.85,,,,2
1969,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,1633,,,,0
1969,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,27000,,,,0
1969,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,166.7,,,,1
1969,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,4500,,,,0
1969,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,2.6,,,,2
1969,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,11700,,,,0
1969,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,10200,,,,0
1969,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,210.8,,,,1
1969,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2150,,,,0
1969,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,3,,,,2
1969,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,6450,,,,0
1970,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,315800,,,,0
1970,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,174.6,,,,1
1970,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,55123,,,,0
1970,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,2.16,,,,2
1970,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,109371,,,,0
1970,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,51000,,,,0
1970,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,201,,,,1
1970,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,10252,,,,0
1970,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,1.55,,,,2
1970,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,11614,,,,0
1970,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,4500,,,,0
1970,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,151.6,,,,1
1970,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,682,,,,0
1970,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,2.1,,,,2
1970,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,1432,,,,0
