source:,"Table 32-10-0119-01  Production and disposition of eggs, annual",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1972,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61090,2.1,4103,,,,0
1972,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61091,2.11,91,,,,0
1972,Newfoundland and Labrador,2016A000210,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61092,2.12,14,,,,0
1972,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,144,,,,0
1972,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,19581,,,,0
1972,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,2350,,,,0
1972,Prince Edward Island,2016A000211,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61025,3.4,2183,,,,0
1972,Prince Edward Island,2016A000211,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61026,3.5,47,,,,0
1972,Prince Edward Island,2016A000211,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61027,3.6,120,,,,0
1972,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,989,,,,0
1972,Prince Edward Island,2016A000211,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61085,3.1,901,,,,0
1972,Prince Edward Island,2016A000211,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61086,3.11,39,,,,0
1972,Prince Edward Island,2016A000211,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61087,3.12,49,,,,0
1972,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,968,,,,0
1972,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,21534,,,,0
1972,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,17373,,,,0
1972,Nova Scotia,2016A000212,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61036,4.4,16362,,,,0
1972,Nova Scotia,2016A000212,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61037,4.5,871,,,,0
1972,Nova Scotia,2016A000212,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61038,4.6,140,,,,0
1972,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,6542,,,,0
1972,Nova Scotia,2016A000212,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61094,4.1,5801,,,,0
1972,Nova Scotia,2016A000212,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61095,4.11,689,,,,0
1972,Nova Scotia,2016A000212,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61096,4.12,52,,,,0
1972,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,542,,,,0
1972,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,21213,,,,0
1972,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,9578,,,,0
1972,New Brunswick,2016A000213,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61042,5.4,8856,,,,0
1972,New Brunswick,2016A000213,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61043,5.5,524,,,,0
1972,New Brunswick,2016A000213,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61044,5.6,198,,,,0
1972,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,4502,,,,0
1972,New Brunswick,2016A000213,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61099,5.1,3985,,,,0
1972,New Brunswick,2016A000213,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61100,5.11,415,,,,0
1972,New Brunswick,2016A000213,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61101,5.12,102,,,,0
1972,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,3686,,,,0
1972,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,21179,,,,0
1972,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,64993,,,,0
1972,Quebec,2016A000224,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61048,6.4,56400,,,,0
1972,Quebec,2016A000224,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61049,6.5,6699,,,,0
1972,Quebec,2016A000224,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61050,6.6,1894,,,,0
1972,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,25717,,,,0
1972,Quebec,2016A000224,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61104,6.1,19511,,,,0
1972,Quebec,2016A000224,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61105,6.11,5292,,,,0
1972,Quebec,2016A000224,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61106,6.12,914,,,,0
1972,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,10614,,,,0
1972,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,21772,,,,0
1972,Ontario,2016A000235,Production of eggs in shell,Dozens,129,thousands,3,v61053,7.3,192376,,,,0
1972,Ontario,2016A000235,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61054,7.4,179126,,,,0
1972,Ontario,2016A000235,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61055,7.5,10331,,,,0
1972,Ontario,2016A000235,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61056,7.6,2919,,,,0
1972,Ontario,2016A000235,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61108,7.9,67537,,,,0
1972,Ontario,2016A000235,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61109,7.1,58298,,,,0
1972,Ontario,2016A000235,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61110,7.11,8161,,,,0
1972,Ontario,2016A000235,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61111,7.12,1078,,,,0
1972,Manitoba,2016A000246,Average number of layers,Layers,201,thousands,3,v61008,8.1,3006,,,,0
1972,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,20840,,,,0
1972,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,52180,,,,0
1972,Manitoba,2016A000246,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61060,8.4,49403,,,,0
1972,Manitoba,2016A000246,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61061,8.5,1380,,,,0
1972,Manitoba,2016A000246,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61062,8.6,1397,,,,0
1972,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,15478,,,,0
1972,Manitoba,2016A000246,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61114,8.1,13989,,,,0
1972,Manitoba,2016A000246,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61115,8.11,1091,,,,0
1972,Manitoba,2016A000246,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61116,8.12,398,,,,0
1972,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,1427,,,,0
1972,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,20162,,,,0
1972,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,23963,,,,0
1972,Saskatchewan,2016A000247,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61066,9.4,19217,,,,0
1972,Saskatchewan,2016A000247,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61067,9.5,882,,,,0
1972,Saskatchewan,2016A000247,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61068,9.6,3864,,,,0
1972,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,8577,,,,0
1972,Saskatchewan,2016A000247,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61119,9.1,6575,,,,0
1972,Saskatchewan,2016A000247,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61120,9.11,695,,,,0
1972,Saskatchewan,2016A000247,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61121,9.12,1307,,,,0
1972,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2506,,,,0
1972,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,19665,,,,0
1972,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,41044,,,,0
1972,Alberta,2016A000248,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61072,10.4,34971,,,,0
1972,Alberta,2016A000248,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61073,10.5,2272,,,,0
1972,Alberta,2016A000248,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61074,10.6,3801,,,,0
1972,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,16252,,,,0
1972,Alberta,2016A000248,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61124,10.1,13090,,,,0
1972,Alberta,2016A000248,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61125,10.11,1797,,,,0
1972,Alberta,2016A000248,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61126,10.12,1365,,,,0
1972,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,3058,,,,0
1972,British Columbia,2016A000259,Eggs per 100 layers,Eggs,132,units ,0,v61022,11.2,22605,,,,0
1972,British Columbia,2016A000259,Production of eggs in shell,Dozens,129,thousands,3,v61077,11.3,57538,,,,0
1972,British Columbia,2016A000259,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61078,11.4,53916,,,,0
1972,British Columbia,2016A000259,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61079,11.5,2844,,,,0
1972,British Columbia,2016A000259,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61080,11.6,778,,,,0
1972,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,24609,,,,0
1972,British Columbia,2016A000259,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61129,11.1,21983,,,,0
1972,British Columbia,2016A000259,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61130,11.11,2247,,,,0
1972,British Columbia,2016A000259,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61131,11.12,379,,,,0
1973,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,26102,,,,0
1973,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,21514,,,,0
1973,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,467143,,,,0
1973,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,258282,,,,0
1973,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,390,,,,0
1973,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,21042,,,,0
1973,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,6835,,,,0
1973,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61031,2.4,6703,,,,0
1973,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61032,2.5,108,,,,0
1973,Newfoundland and Labrador,2016A000210,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61033,2.6,24,,,,0
1973,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,4737,,,,0
1973,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61090,2.1,4618,,,,0
1973,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61091,2.11,103,,,,0
1973,Newfoundland and Labrador,2016A000210,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61092,2.12,16,,,,0
1973,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,141,,,,0
1973,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,20508,,,,0
1973,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,2410,,,,0
1973,Prince Edward Island,2016A000211,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61025,3.4,2245,,,,0
1973,Prince Edward Island,2016A000211,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61026,3.5,47,,,,0
1973,Prince Edward Island,2016A000211,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61027,3.6,118,,,,0
1973,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,1452,,,,0
1973,Prince Edward Island,2016A000211,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61085,3.1,1341,,,,0
1973,Prince Edward Island,2016A000211,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61086,3.11,46,,,,0
1973,Prince Edward Island,2016A000211,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61087,3.12,65,,,,0
1973,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,998,,,,0
1973,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,21926,,,,0
1973,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,18228,,,,0
1973,Nova Scotia,2016A000212,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61036,4.4,17065,,,,0
1973,Nova Scotia,2016A000212,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61037,4.5,1026,,,,0
1973,Nova Scotia,2016A000212,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61038,4.6,137,,,,0
1973,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,10769,,,,0
1973,Nova Scotia,2016A000212,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61094,4.1,9716,,,,0
1973,Nova Scotia,2016A000212,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61095,4.11,975,,,,0
1973,Nova Scotia,2016A000212,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61096,4.12,78,,,,0
1973,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,541,,,,0
1973,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,21474,,,,0
1973,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,9682,,,,0
1973,New Brunswick,2016A000213,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61042,5.4,8877,,,,0
1973,New Brunswick,2016A000213,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61043,5.5,608,,,,0
1973,New Brunswick,2016A000213,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61044,5.6,197,,,,0
1973,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,6560,,,,0
1973,New Brunswick,2016A000213,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61099,5.1,5857,,,,0
1973,New Brunswick,2016A000213,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61100,5.11,576,,,,0
1973,New Brunswick,2016A000213,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61101,5.12,127,,,,0
1973,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,3551,,,,0
1973,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,20561,,,,0
1973,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,60792,,,,0
1973,Quebec,2016A000224,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61048,6.4,52459,,,,0
1973,Quebec,2016A000224,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61049,6.5,6758,,,,0
1973,Quebec,2016A000224,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61050,6.6,1575,,,,0
1973,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,35312,,,,0
1973,Quebec,2016A000224,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61104,6.1,27936,,,,0
1973,Quebec,2016A000224,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61105,6.11,6419,,,,0
1973,Quebec,2016A000224,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61106,6.12,957,,,,0
1973,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,10623,,,,0
1973,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,21937,,,,0
